Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.0.128:80-192.168.0.170:6423,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6424-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6424,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6425-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:6425,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:6426-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.128:80-192.168.0.170:6426,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.170:6427-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6427,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6428-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.128:80-192.168.0.170:6428,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.170:6429-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.128:80-192.168.0.170:6429,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.170:6430-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.128:80-192.168.0.170:6430,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.170:6431-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000090,0.000090,0.000090,0.000090,0.000090,1
192.168.0.128:80-192.168.0.170:6431,54,55.5,57.0,58.5,60,0.000090,0.000090,0.000090,0.000090,0.000090,1
192.168.0.170:6432-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.128:80-192.168.0.170:6432,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.170:6433-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6433,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6434-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6434,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6435-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6435,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6436-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6436,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6437-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6437,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6438-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6438,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6439-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6439,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6440-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6440,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6441-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6441,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6442-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6442,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6443-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6443,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6444-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6444,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6445-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:6445,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:6446-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:6446,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:6447-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6447,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6448-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:6448,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:6449-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6449,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6450-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6450,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6451-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:6451,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:6452-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6452,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6453-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:6453,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:6454-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6454,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6455-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.128:80-192.168.0.170:6455,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.170:6456-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6456,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6457-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6457,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6458-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:6458,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:6459-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.128:80-192.168.0.170:6459,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.170:6460-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6460,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6461-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:6461,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:6462-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6462,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6463-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6463,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6464-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6464,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6465-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6465,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6466-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.128:80-192.168.0.170:6466,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.170:6467-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:6467,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:6468-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:6468,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:6469-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6469,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6470-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000051,0.000051,0.000051,0.000051,0.000051,1
192.168.0.128:80-192.168.0.170:6470,54,55.5,57.0,58.5,60,0.000051,0.000051,0.000051,0.000051,0.000051,1
192.168.0.170:6471-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000089,0.000089,0.000089,0.000089,0.000089,1
192.168.0.128:80-192.168.0.170:6471,54,55.5,57.0,58.5,60,0.000089,0.000089,0.000089,0.000089,0.000089,1
192.168.0.170:6472-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6472,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6473-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6473,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6474-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6474,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6475-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:6475,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:6476-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000089,0.000089,0.000089,0.000089,0.000089,1
192.168.0.128:80-192.168.0.170:6476,54,55.5,57.0,58.5,60,0.000089,0.000089,0.000089,0.000089,0.000089,1
192.168.0.170:6477-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000052,0.000052,0.000052,0.000052,0.000052,1
192.168.0.128:80-192.168.0.170:6477,54,55.5,57.0,58.5,60,0.000052,0.000052,0.000052,0.000052,0.000052,1
192.168.0.170:6478-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6478,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6479-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6479,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6480-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:6480,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:6481-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000093,0.000093,0.000093,0.000093,0.000093,1
192.168.0.128:80-192.168.0.170:6481,54,55.5,57.0,58.5,60,0.000093,0.000093,0.000093,0.000093,0.000093,1
192.168.0.170:6482-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.128:80-192.168.0.170:6482,54,55.5,57.0,58.5,60,0.000041,0.000041,0.000041,0.000041,0.000041,1
192.168.0.170:6483-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6483,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6484-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000068,0.000068,0.000068,0.000068,0.000068,1
192.168.0.128:80-192.168.0.170:6484,54,55.5,57.0,58.5,60,0.000068,0.000068,0.000068,0.000068,0.000068,1
192.168.0.170:6485-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6485,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6486-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6486,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6487-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000053,0.000053,0.000053,0.000053,0.000053,1
192.168.0.128:80-192.168.0.170:6487,54,55.5,57.0,58.5,60,0.000053,0.000053,0.000053,0.000053,0.000053,1
192.168.0.170:6488-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6488,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6489-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6489,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6490-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6490,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6491-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000078,0.000078,0.000078,0.000078,0.000078,1
192.168.0.128:80-192.168.0.170:6491,54,55.5,57.0,58.5,60,0.000078,0.000078,0.000078,0.000078,0.000078,1
192.168.0.170:6492-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.128:80-192.168.0.170:6492,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.170:6493-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6493,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6494-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6494,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6495-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6495,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6496-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:6496,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:6497-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6497,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6498-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:6498,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:6499-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:6499,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:6500-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6500,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6501-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6501,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6502-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:6502,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:6503-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6503,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6504-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6504,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6505-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.0.128:80-192.168.0.170:6505,54,55.5,57.0,58.5,60,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.0.170:6506-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000057,0.000057,0.000057,0.000057,0.000057,1
192.168.0.128:80-192.168.0.170:6506,54,55.5,57.0,58.5,60,0.000057,0.000057,0.000057,0.000057,0.000057,1
192.168.0.170:6507-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6507,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6508-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:6508,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:6509-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6509,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6510-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6510,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6511-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.128:80-192.168.0.170:6511,54,55.5,57.0,58.5,60,0.000087,0.000087,0.000087,0.000087,0.000087,1
192.168.0.170:6512-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6512,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6513-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6513,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6514-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6514,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6515-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000051,0.000051,0.000051,0.000051,0.000051,1
192.168.0.128:80-192.168.0.170:6515,54,55.5,57.0,58.5,60,0.000051,0.000051,0.000051,0.000051,0.000051,1
192.168.0.170:6516-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6516,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6517-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.128:80-192.168.0.170:6517,54,55.5,57.0,58.5,60,0.000050,0.000050,0.000050,0.000050,0.000050,1
192.168.0.170:6518-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6518,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6519-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6519,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6520-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000037,0.000037,0.000037,0.000037,0.000037,1
192.168.0.128:80-192.168.0.170:6520,54,55.5,57.0,58.5,60,0.000037,0.000037,0.000037,0.000037,0.000037,1
192.168.0.170:6521-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:6521,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:6522-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:6522,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:6523-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6523,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6524-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.128:80-192.168.0.170:6524,54,55.5,57.0,58.5,60,0.000074,0.000074,0.000074,0.000074,0.000074,1
192.168.0.170:6525-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:6525,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:6526-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:6526,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:6527-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000091,0.000091,0.000091,0.000091,0.000091,1
192.168.0.128:80-192.168.0.170:6527,54,55.5,57.0,58.5,60,0.000091,0.000091,0.000091,0.000091,0.000091,1
192.168.0.170:6528-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6528,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6529-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:6529,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:6530-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:6530,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:6531-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:6531,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
