,frame.time_relative,direction,frame.len,device_mac,label_name,label
30839,230.112732,0,66,00:50:56:c0:00:08,Scan-1,1
30840,230.11281499999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30841,230.11290099999997,0,54,00:0c:29:48:50:c7,Scan-1,1
30842,230.113048,0,66,00:50:56:c0:00:08,Scan-1,1
30843,230.113223,0,54,00:0c:29:48:50:c7,Scan-1,1
30844,230.113368,0,66,00:50:56:c0:00:08,Scan-1,1
30845,230.11347,0,54,00:50:56:c0:00:08,Scan-1,1
30846,230.113808,0,54,00:0c:29:48:50:c7,Scan-1,1
30847,230.114186,0,66,00:50:56:c0:00:08,Scan-1,1
30848,230.114532,0,54,00:0c:29:48:50:c7,Scan-1,1
30849,230.216191,0,66,00:50:56:c0:00:08,Scan-1,1
30850,230.216518,0,66,00:50:56:c0:00:08,Scan-1,1
30851,230.21669100000003,0,54,00:0c:29:48:50:c7,Scan-1,1
30852,230.216821,0,66,00:50:56:c0:00:08,Scan-1,1
30853,230.216851,0,54,00:0c:29:48:50:c7,Scan-1,1
30854,230.21697999999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30855,230.217221,0,66,00:50:56:c0:00:08,Scan-1,1
30856,230.217589,0,54,00:0c:29:48:50:c7,Scan-1,1
30857,230.21759500000002,0,66,00:50:56:c0:00:08,Scan-1,1
30858,230.21801000000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30859,230.302561,0,42,00:50:56:c0:00:08,Scan-1,1
30860,230.302878,0,70,00:0c:29:48:50:c7,Scan-1,1
30861,230.31979700000002,0,66,00:50:56:c0:00:08,Scan-1,1
30862,230.320333,0,66,00:50:56:c0:00:08,Scan-1,1
30863,230.320752,0,54,00:0c:29:48:50:c7,Scan-1,1
30864,230.320941,0,66,00:50:56:c0:00:08,Scan-1,1
30865,230.32096,0,54,00:0c:29:48:50:c7,Scan-1,1
30866,230.32125299999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30867,230.32144,0,66,00:50:56:c0:00:08,Scan-1,1
30868,230.322113,0,66,00:50:56:c0:00:08,Scan-1,1
30869,230.32237999999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30870,230.322905,0,54,00:0c:29:48:50:c7,Scan-1,1
30871,230.419278,0,66,00:50:56:c0:00:08,Scan-1,1
30872,230.419498,0,54,00:0c:29:48:50:c7,Scan-1,1
30873,230.42034700000002,0,66,00:50:56:c0:00:08,Scan-1,1
30874,230.42047599999998,0,66,00:50:56:c0:00:08,Scan-1,1
30875,230.42059300000003,0,54,00:0c:29:48:50:c7,Scan-1,1
30876,230.420642,0,54,00:0c:29:48:50:c7,Scan-1,1
30877,230.42132,0,66,00:50:56:c0:00:08,Scan-1,1
30878,230.421413,0,54,00:0c:29:48:50:c7,Scan-1,1
30879,230.421458,0,66,00:50:56:c0:00:08,Scan-1,1
30880,230.421604,0,54,00:0c:29:48:50:c7,Scan-1,1
30881,230.520892,0,66,00:50:56:c0:00:08,Scan-1,1
30882,230.52132000000003,0,54,00:0c:29:48:50:c7,Scan-1,1
30883,230.522162,0,66,00:50:56:c0:00:08,Scan-1,1
30884,230.522507,0,66,00:50:56:c0:00:08,Scan-1,1
30885,230.52261000000001,0,54,00:0c:29:48:50:c7,Scan-1,1
30886,230.522748,0,54,00:0c:29:48:50:c7,Scan-1,1
30887,230.523438,0,66,00:50:56:c0:00:08,Scan-1,1
30888,230.523775,0,66,00:50:56:c0:00:08,Scan-1,1
30889,230.52382000000003,0,54,00:0c:29:48:50:c7,Scan-1,1
30890,230.523965,0,54,00:0c:29:48:50:c7,Scan-1,1
30891,230.6243,0,66,00:50:56:c0:00:08,Scan-1,1
30892,230.624694,0,66,00:50:56:c0:00:08,Scan-1,1
30893,230.62489100000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30894,230.625035,0,54,00:0c:29:48:50:c7,Scan-1,1
30895,230.625052,0,66,00:50:56:c0:00:08,Scan-1,1
30896,230.62519500000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30897,230.625448,0,66,00:50:56:c0:00:08,Scan-1,1
30898,230.625846,0,54,00:0c:29:48:50:c7,Scan-1,1
30899,230.626486,0,66,00:50:56:c0:00:08,Scan-1,1
30900,230.626966,0,54,00:0c:29:48:50:c7,Scan-1,1
30901,230.72684900000002,0,66,00:50:56:c0:00:08,Scan-1,1
30902,230.72734100000002,0,66,00:50:56:c0:00:08,Scan-1,1
30903,230.727504,0,54,00:0c:29:48:50:c7,Scan-1,1
30904,230.727721,0,54,00:0c:29:48:50:c7,Scan-1,1
30905,230.728513,0,66,00:50:56:c0:00:08,Scan-1,1
30906,230.728889,0,66,00:50:56:c0:00:08,Scan-1,1
30907,230.72893100000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30908,230.729085,0,54,00:0c:29:48:50:c7,Scan-1,1
30909,230.72931200000002,0,66,00:50:56:c0:00:08,Scan-1,1
30910,230.72961600000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30911,230.83086600000001,0,66,00:50:56:c0:00:08,Scan-1,1
30912,230.831246,0,66,00:50:56:c0:00:08,Scan-1,1
30913,230.83146499999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30914,230.831606,0,66,00:50:56:c0:00:08,Scan-1,1
30915,230.831615,0,54,00:0c:29:48:50:c7,Scan-1,1
30916,230.83177400000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30917,230.83200699999998,0,66,00:50:56:c0:00:08,Scan-1,1
30918,230.832382,0,66,00:50:56:c0:00:08,Scan-1,1
30919,230.83239500000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30920,230.832632,0,54,00:0c:29:48:50:c7,Scan-1,1
30921,230.93470299999998,0,66,00:50:56:c0:00:08,Scan-1,1
30922,230.93508500000002,0,66,00:50:56:c0:00:08,Scan-1,1
30923,230.93515499999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30924,230.93535099999997,0,54,00:0c:29:48:50:c7,Scan-1,1
30925,230.93545699999999,0,66,00:50:56:c0:00:08,Scan-1,1
30926,230.935692,0,54,00:0c:29:48:50:c7,Scan-1,1
30927,230.935859,0,66,00:50:56:c0:00:08,Scan-1,1
30928,230.936323,0,66,00:50:56:c0:00:08,Scan-1,1
30929,230.93649399999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30930,230.93663199999997,0,54,00:0c:29:48:50:c7,Scan-1,1
30931,231.03602400000003,0,66,00:50:56:c0:00:08,Scan-1,1
30932,231.03637200000003,0,66,00:50:56:c0:00:08,Scan-1,1
30933,231.03655899999998,0,54,00:0c:29:48:50:c7,Scan-1,1
30934,231.03669700000003,0,54,00:0c:29:48:50:c7,Scan-1,1
30935,231.03670899999997,0,66,00:50:56:c0:00:08,Scan-1,1
30936,231.03686000000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30937,231.03768300000002,0,66,00:50:56:c0:00:08,Scan-1,1
30938,231.038045,0,54,00:0c:29:48:50:c7,Scan-1,1
30939,231.038052,0,66,00:50:56:c0:00:08,Scan-1,1
30940,231.03826400000003,0,54,00:0c:29:48:50:c7,Scan-1,1
30941,231.106731,0,42,00:50:56:c0:00:08,Scan-1,1
30942,231.10695800000002,0,70,00:0c:29:48:50:c7,Scan-1,1
30943,231.140587,0,66,00:50:56:c0:00:08,Scan-1,1
30944,231.14086899999998,0,66,00:50:56:c0:00:08,Scan-1,1
30945,231.140885,0,54,00:0c:29:48:50:c7,Scan-1,1
30946,231.140994,0,54,00:0c:29:48:50:c7,Scan-1,1
30947,231.14122000000003,0,66,00:50:56:c0:00:08,Scan-1,1
30948,231.141412,0,54,00:0c:29:48:50:c7,Scan-1,1
30949,231.141553,0,66,00:50:56:c0:00:08,Scan-1,1
30950,231.141779,0,54,00:0c:29:48:50:c7,Scan-1,1
30951,231.141888,0,66,00:50:56:c0:00:08,Scan-1,1
30952,231.142103,0,54,00:0c:29:48:50:c7,Scan-1,1
30953,231.19170499999998,0,179,00:50:56:c0:00:08,Scan-1,1
30954,231.241667,0,66,00:50:56:c0:00:08,Scan-1,1
30955,231.241886,0,54,00:0c:29:48:50:c7,Scan-1,1
30956,231.24194599999998,0,66,00:50:56:c0:00:08,Scan-1,1
30957,231.242295,0,54,00:0c:29:48:50:c7,Scan-1,1
30958,231.242918,0,66,00:50:56:c0:00:08,Scan-1,1
30959,231.243133,0,54,00:0c:29:48:50:c7,Scan-1,1
30960,231.24318300000002,0,66,00:50:56:c0:00:08,Scan-1,1
30961,231.243415,0,54,00:0c:29:48:50:c7,Scan-1,1
30962,231.24348500000002,0,66,00:50:56:c0:00:08,Scan-1,1
30963,231.243734,0,54,00:0c:29:48:50:c7,Scan-1,1
30964,231.345462,0,66,00:50:56:c0:00:08,Scan-1,1
30965,231.345727,0,66,00:50:56:c0:00:08,Scan-1,1
30966,231.345736,0,54,00:0c:29:48:50:c7,Scan-1,1
30967,231.345904,0,54,00:0c:29:48:50:c7,Scan-1,1
30968,231.34605699999997,0,66,00:50:56:c0:00:08,Scan-1,1
30969,231.346168,0,54,00:0c:29:48:50:c7,Scan-1,1
30970,231.346375,0,66,00:50:56:c0:00:08,Scan-1,1
30971,231.346569,0,54,00:0c:29:48:50:c7,Scan-1,1
30972,231.34667799999997,0,66,00:50:56:c0:00:08,Scan-1,1
30973,231.34682,0,54,00:0c:29:48:50:c7,Scan-1,1
30974,231.44720299999997,0,66,00:50:56:c0:00:08,Scan-1,1
30975,231.44746600000002,0,66,00:50:56:c0:00:08,Scan-1,1
30976,231.447581,0,66,00:0c:29:48:50:c7,Scan-1,1
30977,231.447752,0,54,00:50:56:c0:00:08,Scan-1,1
30978,231.447854,0,54,00:0c:29:48:50:c7,Scan-1,1
30979,231.448181,0,66,00:50:56:c0:00:08,Scan-1,1
30980,231.448323,0,54,00:0c:29:48:50:c7,Scan-1,1
30981,231.44843500000002,0,66,00:50:56:c0:00:08,Scan-1,1
30982,231.448689,0,54,00:0c:29:48:50:c7,Scan-1,1
30983,231.44873700000002,0,66,00:50:56:c0:00:08,Scan-1,1
30984,231.448831,0,54,00:50:56:c0:00:08,Scan-1,1
30985,231.44886200000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30986,231.44949900000003,0,66,00:50:56:c0:00:08,Scan-1,1
30987,231.449817,0,54,00:0c:29:48:50:c7,Scan-1,1
30988,231.54982200000003,0,66,00:50:56:c0:00:08,Scan-1,1
30989,231.550081,0,66,00:50:56:c0:00:08,Scan-1,1
30990,231.5501,0,54,00:0c:29:48:50:c7,Scan-1,1
30991,231.550342,0,66,00:50:56:c0:00:08,Scan-1,1
30992,231.550434,0,54,00:0c:29:48:50:c7,Scan-1,1
30993,231.550531,0,54,00:0c:29:48:50:c7,Scan-1,1
30994,231.550594,0,66,00:50:56:c0:00:08,Scan-1,1
30995,231.550717,0,54,00:0c:29:48:50:c7,Scan-1,1
30996,231.550846,0,66,00:50:56:c0:00:08,Scan-1,1
30997,231.55104500000002,0,54,00:0c:29:48:50:c7,Scan-1,1
30998,231.654143,0,66,00:50:56:c0:00:08,Scan-1,1
30999,231.654353,0,54,00:0c:29:48:50:c7,Scan-1,1
31000,231.65441099999998,0,66,00:50:56:c0:00:08,Scan-1,1
31001,231.654675,0,54,00:0c:29:48:50:c7,Scan-1,1
31002,231.654685,0,66,00:50:56:c0:00:08,Scan-1,1
31003,231.65482000000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31004,231.654943,0,66,00:50:56:c0:00:08,Scan-1,1
31005,231.655112,0,54,00:0c:29:48:50:c7,Scan-1,1
31006,231.655191,0,66,00:50:56:c0:00:08,Scan-1,1
31007,231.65539700000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31008,231.757508,0,66,00:50:56:c0:00:08,Scan-1,1
31009,231.757671,0,54,00:0c:29:48:50:c7,Scan-1,1
31010,231.75784500000003,0,66,00:50:56:c0:00:08,Scan-1,1
31011,231.758148,0,54,00:0c:29:48:50:c7,Scan-1,1
31012,231.75817200000003,0,66,00:50:56:c0:00:08,Scan-1,1
31013,231.758281,0,54,00:0c:29:48:50:c7,Scan-1,1
31014,231.758502,0,66,00:50:56:c0:00:08,Scan-1,1
31015,231.758661,0,54,00:0c:29:48:50:c7,Scan-1,1
31016,231.75876,0,66,00:50:56:c0:00:08,Scan-1,1
31017,231.75891099999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31018,231.86099500000003,0,66,00:50:56:c0:00:08,Scan-1,1
31019,231.861338,0,66,00:50:56:c0:00:08,Scan-1,1
31020,231.861408,0,54,00:0c:29:48:50:c7,Scan-1,1
31021,231.861551,0,54,00:0c:29:48:50:c7,Scan-1,1
31022,231.861656,0,66,00:50:56:c0:00:08,Scan-1,1
31023,231.861847,0,54,00:0c:29:48:50:c7,Scan-1,1
31024,231.861996,0,66,00:50:56:c0:00:08,Scan-1,1
31025,231.862287,0,54,00:0c:29:48:50:c7,Scan-1,1
31026,231.862415,0,66,00:50:56:c0:00:08,Scan-1,1
31027,231.862818,0,54,00:0c:29:48:50:c7,Scan-1,1
31028,231.907538,0,42,00:50:56:c0:00:08,Scan-1,1
31029,231.90778799999998,0,70,00:0c:29:48:50:c7,Scan-1,1
31030,231.963576,0,66,00:50:56:c0:00:08,Scan-1,1
31031,231.963921,0,66,00:50:56:c0:00:08,Scan-1,1
31032,231.964048,0,54,00:0c:29:48:50:c7,Scan-1,1
31033,231.964182,0,54,00:0c:29:48:50:c7,Scan-1,1
31034,231.96424100000002,0,66,00:50:56:c0:00:08,Scan-1,1
31035,231.964379,0,54,00:0c:29:48:50:c7,Scan-1,1
31036,231.964646,0,66,00:50:56:c0:00:08,Scan-1,1
31037,231.964982,0,66,00:50:56:c0:00:08,Scan-1,1
31038,231.965048,0,54,00:0c:29:48:50:c7,Scan-1,1
31039,231.96518500000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31040,232.06588900000003,0,66,00:50:56:c0:00:08,Scan-1,1
31041,232.066248,0,66,00:50:56:c0:00:08,Scan-1,1
31042,232.06639500000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31043,232.066563,0,54,00:0c:29:48:50:c7,Scan-1,1
31044,232.06657599999997,0,66,00:50:56:c0:00:08,Scan-1,1
31045,232.06674700000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31046,232.066984,0,66,00:50:56:c0:00:08,Scan-1,1
31047,232.06719500000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31048,232.06787599999998,0,66,00:50:56:c0:00:08,Scan-1,1
31049,232.068265,0,54,00:0c:29:48:50:c7,Scan-1,1
31050,232.16830299999998,0,66,00:50:56:c0:00:08,Scan-1,1
31051,232.168513,0,54,00:0c:29:48:50:c7,Scan-1,1
31052,232.168531,0,66,00:50:56:c0:00:08,Scan-1,1
31053,232.168698,0,54,00:0c:29:48:50:c7,Scan-1,1
31054,232.16880099999997,0,66,00:50:56:c0:00:08,Scan-1,1
31055,232.168902,0,54,00:0c:29:48:50:c7,Scan-1,1
31056,232.16905699999998,0,66,00:50:56:c0:00:08,Scan-1,1
31057,232.16924100000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31058,232.169623,0,66,00:50:56:c0:00:08,Scan-1,1
31059,232.169906,0,54,00:0c:29:48:50:c7,Scan-1,1
31060,232.2721,0,66,00:50:56:c0:00:08,Scan-1,1
31061,232.27249500000002,0,66,00:50:56:c0:00:08,Scan-1,1
31062,232.272668,0,54,00:0c:29:48:50:c7,Scan-1,1
31063,232.272816,0,54,00:0c:29:48:50:c7,Scan-1,1
31064,232.27285899999998,0,66,00:50:56:c0:00:08,Scan-1,1
31065,232.272977,0,54,00:0c:29:48:50:c7,Scan-1,1
31066,232.27324700000003,0,66,00:50:56:c0:00:08,Scan-1,1
31067,232.273608,0,54,00:0c:29:48:50:c7,Scan-1,1
31068,232.273616,0,66,00:50:56:c0:00:08,Scan-1,1
31069,232.273821,0,54,00:0c:29:48:50:c7,Scan-1,1
31070,232.37545899999998,0,66,00:50:56:c0:00:08,Scan-1,1
31071,232.37585,0,66,00:50:56:c0:00:08,Scan-1,1
31072,232.37590600000001,0,54,00:0c:29:48:50:c7,Scan-1,1
31073,232.37605299999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31074,232.37618700000002,0,66,00:50:56:c0:00:08,Scan-1,1
31075,232.37639,0,54,00:0c:29:48:50:c7,Scan-1,1
31076,232.376531,0,66,00:50:56:c0:00:08,Scan-1,1
31077,232.37672400000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31078,232.37689100000003,0,66,00:50:56:c0:00:08,Scan-1,1
31079,232.37727,0,54,00:0c:29:48:50:c7,Scan-1,1
31080,232.47734100000002,0,66,00:50:56:c0:00:08,Scan-1,1
31081,232.47776800000003,0,66,00:50:56:c0:00:08,Scan-1,1
31082,232.477854,0,54,00:0c:29:48:50:c7,Scan-1,1
31083,232.47801099999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31084,232.478889,0,66,00:50:56:c0:00:08,Scan-1,1
31085,232.47928399999998,0,66,00:50:56:c0:00:08,Scan-1,1
31086,232.47932200000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31087,232.47947200000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31088,232.479765,0,66,00:50:56:c0:00:08,Scan-1,1
31089,232.480032,0,54,00:0c:29:48:50:c7,Scan-1,1
31090,232.578785,0,66,00:50:56:c0:00:08,Scan-1,1
31091,232.57927200000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31092,232.579347,0,66,00:50:56:c0:00:08,Scan-1,1
31093,232.57958900000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31094,232.580306,0,66,00:50:56:c0:00:08,Scan-1,1
31095,232.58070299999997,0,54,00:0c:29:48:50:c7,Scan-1,1
31096,232.581287,0,66,00:50:56:c0:00:08,Scan-1,1
31097,232.581566,0,54,00:0c:29:48:50:c7,Scan-1,1
31098,232.58169900000001,0,66,00:50:56:c0:00:08,Scan-1,1
31099,232.58203500000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31100,232.68486299999998,0,66,00:50:56:c0:00:08,Scan-1,1
31101,232.68525699999998,0,66,00:50:56:c0:00:08,Scan-1,1
31102,232.68531600000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31103,232.68546400000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31104,232.68559399999998,0,66,00:50:56:c0:00:08,Scan-1,1
31105,232.68579100000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31106,232.685936,0,66,00:50:56:c0:00:08,Scan-1,1
31107,232.686216,0,54,00:0c:29:48:50:c7,Scan-1,1
31108,232.686288,0,66,00:50:56:c0:00:08,Scan-1,1
31109,232.68670600000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31110,232.708594,0,42,00:50:56:c0:00:08,Scan-1,1
31111,232.708928,0,70,00:0c:29:48:50:c7,Scan-1,1
31112,232.78888700000002,0,66,00:50:56:c0:00:08,Scan-1,1
31113,232.789287,0,66,00:50:56:c0:00:08,Scan-1,1
31114,232.789377,0,66,00:0c:29:48:50:c7,Scan-1,1
31115,232.789587,0,54,00:50:56:c0:00:08,Scan-1,1
31116,232.789702,0,66,00:50:56:c0:00:08,Scan-1,1
31117,232.78974100000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31118,232.789885,0,54,00:0c:29:48:50:c7,Scan-1,1
31119,232.790239,0,66,00:50:56:c0:00:08,Scan-1,1
31120,232.79063599999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31121,232.79070099999998,0,66,00:50:56:c0:00:08,Scan-1,1
31122,232.790804,0,54,00:50:56:c0:00:08,Scan-1,1
31123,232.791064,0,54,00:0c:29:48:50:c7,Scan-1,1
31124,232.79173799999998,0,66,00:50:56:c0:00:08,Scan-1,1
31125,232.792074,0,54,00:0c:29:48:50:c7,Scan-1,1
31126,232.89404199999998,0,66,00:50:56:c0:00:08,Scan-1,1
31127,232.89438399999997,0,66,00:50:56:c0:00:08,Scan-1,1
31128,232.894421,0,54,00:0c:29:48:50:c7,Scan-1,1
31129,232.894595,0,54,00:0c:29:48:50:c7,Scan-1,1
31130,232.894797,0,66,00:50:56:c0:00:08,Scan-1,1
31131,232.895076,0,54,00:0c:29:48:50:c7,Scan-1,1
31132,232.895232,0,66,00:50:56:c0:00:08,Scan-1,1
31133,232.89563399999997,0,66,00:50:56:c0:00:08,Scan-1,1
31134,232.89564700000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31135,232.89585,0,54,00:0c:29:48:50:c7,Scan-1,1
31136,232.995572,0,66,00:50:56:c0:00:08,Scan-1,1
31137,232.99577000000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31138,232.99582400000003,0,66,00:50:56:c0:00:08,Scan-1,1
31139,232.996063,0,54,00:0c:29:48:50:c7,Scan-1,1
31140,232.99609900000002,0,66,00:50:56:c0:00:08,Scan-1,1
31141,232.996191,0,54,00:0c:29:48:50:c7,Scan-1,1
31142,232.99636,0,66,00:50:56:c0:00:08,Scan-1,1
31143,232.99652000000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31144,232.996963,0,66,00:50:56:c0:00:08,Scan-1,1
31145,232.99728399999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31146,233.099758,0,66,00:50:56:c0:00:08,Scan-1,1
31147,233.100008,0,54,00:0c:29:48:50:c7,Scan-1,1
31148,233.100039,0,66,00:50:56:c0:00:08,Scan-1,1
31149,233.100102,0,54,00:0c:29:48:50:c7,Scan-1,1
31150,233.100171,0,66,00:50:56:c0:00:08,Scan-1,1
31151,233.10021400000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31152,233.100298,0,66,00:50:56:c0:00:08,Scan-1,1
31153,233.100422,0,54,00:0c:29:48:50:c7,Scan-1,1
31154,233.100498,0,66,00:50:56:c0:00:08,Scan-1,1
31155,233.100589,0,54,00:0c:29:48:50:c7,Scan-1,1
31156,233.201498,0,66,00:50:56:c0:00:08,Scan-1,1
31157,233.20175299999997,0,66,00:50:56:c0:00:08,Scan-1,1
31158,233.20186,0,54,00:0c:29:48:50:c7,Scan-1,1
31159,233.20202,0,54,00:0c:29:48:50:c7,Scan-1,1
31160,233.202394,0,66,00:50:56:c0:00:08,Scan-1,1
31161,233.20258399999997,0,54,00:0c:29:48:50:c7,Scan-1,1
31162,233.20265299999997,0,66,00:50:56:c0:00:08,Scan-1,1
31163,233.20301600000002,0,66,00:50:56:c0:00:08,Scan-1,1
31164,233.203077,0,54,00:0c:29:48:50:c7,Scan-1,1
31165,233.20321299999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31166,233.306538,0,66,00:50:56:c0:00:08,Scan-1,1
31167,233.306871,0,66,00:50:56:c0:00:08,Scan-1,1
31168,233.30691800000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31169,233.30709700000003,0,54,00:0c:29:48:50:c7,Scan-1,1
31170,233.307193,0,66,00:50:56:c0:00:08,Scan-1,1
31171,233.307367,0,54,00:0c:29:48:50:c7,Scan-1,1
31172,233.30754900000002,0,66,00:50:56:c0:00:08,Scan-1,1
31173,233.307723,0,54,00:0c:29:48:50:c7,Scan-1,1
31174,233.307858,0,66,00:50:56:c0:00:08,Scan-1,1
31175,233.308234,0,54,00:0c:29:48:50:c7,Scan-1,1
31176,233.41062799999997,0,66,00:50:56:c0:00:08,Scan-1,1
31177,233.410977,0,66,00:50:56:c0:00:08,Scan-1,1
31178,233.41115200000002,0,54,00:0c:29:48:50:c7,Scan-1,1
31179,233.41128799999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31180,233.41133100000002,0,66,00:50:56:c0:00:08,Scan-1,1
31181,233.411432,0,54,00:0c:29:48:50:c7,Scan-1,1
31182,233.41170400000001,0,66,00:50:56:c0:00:08,Scan-1,1
31183,233.41190699999999,0,54,00:0c:29:48:50:c7,Scan-1,1
31184,233.412036,0,66,00:50:56:c0:00:08,Scan-1,1
31185,233.412378,0,54,00:0c:29:48:50:c7,Scan-1,1
31186,233.511331,0,42,00:50:56:c0:00:08,Scan-1,1
31187,233.511617,0,70,00:0c:29:48:50:c7,Scan-1,1
31188,233.512079,0,66,00:50:56:c0:00:08,Scan-1,1
31189,233.512448,0,66,00:50:56:c0:00:08,Scan-1,1
31190,233.512478,0,54,00:0c:29:48:50:c7,Scan-1,1
31191,233.51265,0,54,00:0c:29:48:50:c7,Scan-1,1
31192,233.51277599999997,0,66,00:50:56:c0:00:08,Scan-1,1
31193,233.512959,0,54,00:0c:29:48:50:c7,Scan-1,1
31194,233.513711,0,66,00:50:56:c0:00:08,Scan-1,1
31195,233.514029,0,66,00:50:56:c0:00:08,Scan-1,1
31196,233.51407700000001,0,54,00:0c:29:48:50:c7,Scan-1,1
31197,233.514273,0,54,00:0c:29:48:50:c7,Scan-1,1
31198,233.61355600000002,0,66,00:50:56:c0:00:08,Scan-1,1
31199,233.613931,0,66,00:50:56:c0:00:08,Scan-1,1
31200,233.61415099999996,0,54,00:0c:29:48:50:c7,Scan-1,1
31201,233.614335,0,54,00:0c:29:48:50:c7,Scan-1,1
31202,233.614915,0,66,00:50:56:c0:00:08,Scan-1,1
31203,233.615255,0,66,00:50:56:c0:00:08,Scan-1,1
31204,233.615309,0,54,00:0c:29:48:50:c7,Scan-1,1
31205,233.615467,0,54,00:0c:29:48:50:c7,Scan-1,1
31206,233.615598,0,66,00:50:56:c0:00:08,Scan-1,1
31207,233.615873,0,54,00:0c:29:48:50:c7,Scan-1,1
31208,233.717912,0,66,00:50:56:c0:00:08,Scan-1,1
31209,233.7183,0,66,00:50:56:c0:00:08,Scan-1,1
31210,233.718362,0,54,00:0c:29:48:50:c7,Scan-1,1
31211,233.71852599999997,0,54,00:0c:29:48:50:c7,Scan-1,1
31212,233.718665,0,66,00:50:56:c0:00:08,Scan-1,1
31213,233.718964,0,54,00:0c:29:48:50:c7,Scan-1,1
31214,233.71905299999997,0,66,00:50:56:c0:00:08,Scan-1,1
31215,233.719427,0,66,00:50:56:c0:00:08,Scan-1,1
31216,233.719522,0,54,00:0c:29:48:50:c7,Scan-1,1
31217,233.71965899999998,0,54,00:0c:29:48:50:c7,Scan-1,1
31218,233.75969700000002,0,92,00:50:56:c0:00:08,Scan-1,1
31219,233.760078,0,92,00:50:56:c0:00:08,Scan-1,1
31220,233.760182,0,70,00:50:56:c0:00:08,Scan-1,1
31221,233.76100499999998,0,90,00:50:56:c0:00:08,Scan-1,1
31222,233.762123,0,70,00:50:56:c0:00:08,Scan-1,1
31223,233.762844,0,90,00:50:56:c0:00:08,Scan-1,1
31224,233.763291,0,70,00:50:56:c0:00:08,Scan-1,1
31225,233.76359100000002,0,92,00:50:56:c0:00:08,Scan-1,1
31226,233.764296,0,90,00:50:56:c0:00:08,Scan-1,1
31227,233.765426,0,70,00:50:56:c0:00:08,Scan-1,1
31228,233.766371,0,90,00:50:56:c0:00:08,Scan-1,1
31229,233.76760299999998,0,70,00:50:56:c0:00:08,Scan-1,1
31230,233.76805699999997,0,84,00:50:56:c0:00:08,Scan-1,1
31231,233.768517,0,90,00:50:56:c0:00:08,Scan-1,1
31232,233.76859900000002,0,64,00:50:56:c0:00:08,Scan-1,1
31233,233.77012799999997,0,70,00:50:56:c0:00:08,Scan-1,1
31234,233.77048100000002,0,84,00:50:56:c0:00:08,Scan-1,1
31235,233.771109,0,64,00:50:56:c0:00:08,Scan-1,1
31236,233.771405,0,90,00:50:56:c0:00:08,Scan-1,1
31237,233.772346,0,84,00:50:56:c0:00:08,Scan-1,1
31238,233.772875,0,64,00:50:56:c0:00:08,Scan-1,1
31239,233.77481,0,84,00:50:56:c0:00:08,Scan-1,1
31240,233.77495,0,84,00:50:56:c0:00:08,Scan-1,1
31241,233.775253,0,64,00:50:56:c0:00:08,Scan-1,1
31242,233.77537,0,64,00:50:56:c0:00:08,Scan-1,1
